accountId,aggregateBytes,aggregateCounts,aggregateDurationMs,caseId,casePriority,caseStatus,caseTopic,dataPlaneVersion,eventCategory,heartbeatAgeSeconds,installationId,licenceState,metadataOnly,plan,recordId,recordType,region,schemaVersion,severity,status,timestampUtc
acct-012,29696,"{""errors"": 1, ""requests"": 62}",437,,,,,,heartbeat,112,dp-162,valid,,,evt_fabf5b7fedb3e62a,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T06:52:00Z
acct-013,30720,"{""errors"": 2, ""requests"": 63}",438,,,,,,licence,113,dp-163,valid,,,evt_1c49f22f6de9bd15,licence,,control-plane-proof.v1,info,ok,2026-06-17T06:53:00Z
acct-014,31744,"{""errors"": 0, ""requests"": 64}",439,,,,,,aggregate_usage,114,dp-164,valid,,,evt_8111eb1556229541,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T06:54:00Z
acct-015,32768,"{""errors"": 1, ""requests"": 65}",440,,,,,,audit,115,dp-165,valid,,,evt_fc72c98a6c2916c1,audit,,control-plane-proof.v1,info,ok,2026-06-17T06:55:00Z
acct-016,33792,"{""errors"": 2, ""requests"": 66}",441,,,,,,heartbeat,116,dp-166,valid,,,evt_67e0bdb7b6c549d4,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T06:56:00Z
acct-017,34816,"{""errors"": 0, ""requests"": 67}",442,,,,,,licence,117,dp-167,valid,,,evt_afcf8bc077e68eb9,licence,,control-plane-proof.v1,info,ok,2026-06-17T06:57:00Z
acct-018,35840,"{""errors"": 1, ""requests"": 68}",443,,,,,,aggregate_usage,118,dp-168,valid,,,evt_4c8d5b6c695d265f,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T06:58:00Z
acct-019,36864,"{""errors"": 2, ""requests"": 69}",444,,,,,,audit,119,dp-169,valid,,,evt_cc6aed2709b80e14,audit,,control-plane-proof.v1,info,ok,2026-06-17T06:59:00Z
acct-020,37888,"{""errors"": 0, ""requests"": 70}",445,,,,,,heartbeat,120,dp-170,valid,,,evt_db55da3fc3098e9c,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T07:00:00Z
acct-021,38912,"{""errors"": 1, ""requests"": 71}",446,,,,,,licence,121,dp-171,valid,,,evt_5092c37bcbc9f0fb,licence,,control-plane-proof.v1,info,ok,2026-06-17T07:01:00Z
acct-022,39936,"{""errors"": 2, ""requests"": 72}",447,,,,,,aggregate_usage,122,dp-172,valid,,,evt_5658b88806a236b6,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T07:02:00Z
acct-023,40960,"{""errors"": 0, ""requests"": 73}",448,,,,,,audit,123,dp-173,valid,,,evt_814bb6b8dc12188a,audit,,control-plane-proof.v1,info,ok,2026-06-17T07:03:00Z
acct-024,41984,"{""errors"": 1, ""requests"": 74}",449,,,,,,heartbeat,124,dp-174,valid,,,evt_814fd2e8e45e9a6d,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T07:04:00Z
acct-025,43008,"{""errors"": 2, ""requests"": 75}",450,,,,,,licence,125,dp-175,valid,,,evt_0dfcddb0440e967f,licence,,control-plane-proof.v1,info,ok,2026-06-17T07:05:00Z
acct-026,44032,"{""errors"": 0, ""requests"": 76}",451,,,,,,aggregate_usage,126,dp-176,valid,,,evt_9be3da431e0a833d,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T07:06:00Z
acct-027,45056,"{""errors"": 1, ""requests"": 77}",452,,,,,,audit,127,dp-177,valid,,,evt_42f25adecf476298,audit,,control-plane-proof.v1,info,ok,2026-06-17T07:07:00Z
acct-028,46080,"{""errors"": 2, ""requests"": 78}",453,,,,,,heartbeat,128,dp-178,valid,,,evt_cbf2f7864f1c9883,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T07:08:00Z
acct-029,47104,"{""errors"": 0, ""requests"": 79}",454,,,,,,licence,129,dp-179,valid,,,evt_2d1007980f492153,licence,,control-plane-proof.v1,info,ok,2026-06-17T07:09:00Z
acct-030,48128,"{""errors"": 1, ""requests"": 80}",455,,,,,,aggregate_usage,130,dp-180,valid,,,evt_fed88b40aba63cac,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T07:10:00Z
acct-031,49152,"{""errors"": 2, ""requests"": 81}",456,,,,,,audit,131,dp-181,valid,,,evt_0a1f1256f9bac68e,audit,,control-plane-proof.v1,info,ok,2026-06-17T07:11:00Z
acct-032,50176,"{""errors"": 0, ""requests"": 82}",457,,,,,,heartbeat,132,dp-182,valid,,,evt_98f1f17f9a73ccfe,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T07:12:00Z
acct-033,51200,"{""errors"": 1, ""requests"": 83}",458,,,,,,licence,133,dp-183,valid,,,evt_aaf01d71b55e51b1,licence,,control-plane-proof.v1,info,ok,2026-06-17T07:13:00Z
acct-034,52224,"{""errors"": 2, ""requests"": 84}",459,,,,,,aggregate_usage,134,dp-184,valid,,,evt_ea415bf50eb65ade,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T07:14:00Z
acct-035,53248,"{""errors"": 0, ""requests"": 85}",460,,,,,,audit,135,dp-185,valid,,,evt_5f2703a5211db19a,audit,,control-plane-proof.v1,info,ok,2026-06-17T07:15:00Z
acct-036,54272,"{""errors"": 1, ""requests"": 86}",461,,,,,,heartbeat,136,dp-186,valid,,,evt_155d1cf609cedded,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T07:16:00Z
acct-037,55296,"{""errors"": 2, ""requests"": 87}",462,,,,,,licence,137,dp-187,valid,,,evt_0ef962215cc05578,licence,,control-plane-proof.v1,info,ok,2026-06-17T07:17:00Z
acct-038,56320,"{""errors"": 0, ""requests"": 88}",463,,,,,,aggregate_usage,138,dp-188,valid,,,evt_18d37c950a3e810d,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T07:18:00Z
acct-039,57344,"{""errors"": 1, ""requests"": 89}",464,,,,,,audit,139,dp-189,valid,,,evt_050a010ce24d0896,audit,,control-plane-proof.v1,info,ok,2026-06-17T07:19:00Z
acct-040,58368,"{""errors"": 2, ""requests"": 90}",465,,,,,,heartbeat,140,dp-190,valid,,,evt_e3f6959781c353c2,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T07:20:00Z
acct-041,59392,"{""errors"": 0, ""requests"": 91}",466,,,,,,licence,141,dp-191,valid,,,evt_2dfe70c43208f52b,licence,,control-plane-proof.v1,info,ok,2026-06-17T07:21:00Z
acct-042,60416,"{""errors"": 1, ""requests"": 92}",467,,,,,,aggregate_usage,142,dp-192,valid,,,evt_5627b4a8f9efbd8f,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T07:22:00Z
acct-043,61440,"{""errors"": 2, ""requests"": 93}",468,,,,,,audit,143,dp-193,valid,,,evt_6d05621ab7cb7b4f,audit,,control-plane-proof.v1,info,ok,2026-06-17T07:23:00Z
acct-044,62464,"{""errors"": 0, ""requests"": 94}",469,,,,,,heartbeat,144,dp-194,valid,,,evt_3538a1ef2e113da6,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T07:24:00Z
acct-045,63488,"{""errors"": 1, ""requests"": 95}",470,,,,,,licence,145,dp-195,valid,,,evt_0e12831a7047f759,licence,,control-plane-proof.v1,info,ok,2026-06-17T07:25:00Z
acct-046,64512,"{""errors"": 2, ""requests"": 96}",471,,,,,,aggregate_usage,146,dp-196,valid,,,evt_75c3e223190bf1a1,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T07:26:00Z
acct-047,65536,"{""errors"": 0, ""requests"": 97}",472,,,,,,audit,147,dp-197,valid,,,evt_c498f3fe97c0df55,audit,,control-plane-proof.v1,info,ok,2026-06-17T07:27:00Z
acct-048,66560,"{""errors"": 1, ""requests"": 98}",473,,,,,,heartbeat,148,dp-198,valid,,,evt_a4ecdd704d258aa8,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T07:28:00Z
acct-049,67584,"{""errors"": 2, ""requests"": 99}",474,,,,,,licence,149,dp-199,valid,,,evt_4a30a219a9d7663f,licence,,control-plane-proof.v1,info,ok,2026-06-17T07:29:00Z
acct-050,68608,"{""errors"": 0, ""requests"": 10}",475,,,,,,aggregate_usage,150,dp-200,valid,,,evt_83151157c10d85af,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T07:30:00Z
acct-051,69632,"{""errors"": 1, ""requests"": 11}",476,,,,,,audit,151,dp-201,valid,,,evt_caa1aedb2a6ce96b,audit,,control-plane-proof.v1,info,ok,2026-06-17T07:31:00Z
acct-052,70656,"{""errors"": 2, ""requests"": 12}",477,,,,,,heartbeat,152,dp-202,valid,,,evt_549a2fac47d713cc,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T07:32:00Z
acct-053,71680,"{""errors"": 0, ""requests"": 13}",478,,,,,,licence,153,dp-203,valid,,,evt_d83c7ee736be931d,licence,,control-plane-proof.v1,info,ok,2026-06-17T07:33:00Z
acct-054,72704,"{""errors"": 1, ""requests"": 14}",479,,,,,,aggregate_usage,154,dp-204,valid,,,evt_48f89b630677c2cb,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T07:34:00Z
acct-055,73728,"{""errors"": 2, ""requests"": 15}",480,,,,,,audit,155,dp-205,valid,,,evt_f626051bc94422f2,audit,,control-plane-proof.v1,info,ok,2026-06-17T07:35:00Z
acct-056,74752,"{""errors"": 0, ""requests"": 16}",481,,,,,,heartbeat,156,dp-206,valid,,,evt_b3a8e0e1f9ab1bfe,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T07:36:00Z
acct-057,75776,"{""errors"": 1, ""requests"": 17}",482,,,,,,licence,157,dp-207,valid,,,evt_353767b239099863,licence,,control-plane-proof.v1,info,ok,2026-06-17T07:37:00Z
acct-058,76800,"{""errors"": 2, ""requests"": 18}",483,,,,,,aggregate_usage,158,dp-208,valid,,,evt_ad21a2b810af49a8,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T07:38:00Z
acct-059,77824,"{""errors"": 0, ""requests"": 19}",484,,,,,,audit,159,dp-209,valid,,,evt_42f0bec3310ddd8a,audit,,control-plane-proof.v1,info,ok,2026-06-17T07:39:00Z
acct-060,78848,"{""errors"": 1, ""requests"": 20}",485,,,,,,heartbeat,160,dp-210,valid,,,evt_841a05fd378a2c06,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T07:40:00Z
acct-061,79872,"{""errors"": 2, ""requests"": 21}",486,,,,,,licence,161,dp-211,valid,,,evt_de482c7ed5ca67ae,licence,,control-plane-proof.v1,info,ok,2026-06-17T07:41:00Z
acct-062,80896,"{""errors"": 0, ""requests"": 22}",487,,,,,,aggregate_usage,162,dp-212,valid,,,evt_da4d43f295ce9263,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T07:42:00Z
acct-063,81920,"{""errors"": 1, ""requests"": 23}",488,,,,,,audit,163,dp-213,valid,,,evt_06de973bb45531d5,audit,,control-plane-proof.v1,info,ok,2026-06-17T07:43:00Z
acct-064,82944,"{""errors"": 2, ""requests"": 24}",489,,,,,,heartbeat,164,dp-214,valid,,,evt_88b54564b232405a,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T07:44:00Z
acct-065,83968,"{""errors"": 0, ""requests"": 25}",490,,,,,,licence,165,dp-215,valid,,,evt_ad3b83575249b68a,licence,,control-plane-proof.v1,info,ok,2026-06-17T07:45:00Z
acct-066,84992,"{""errors"": 1, ""requests"": 26}",491,,,,,,aggregate_usage,166,dp-216,valid,,,evt_826e27285307a923,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T07:46:00Z
acct-067,86016,"{""errors"": 2, ""requests"": 27}",492,,,,,,audit,167,dp-217,valid,,,evt_e078af3026edb42c,audit,,control-plane-proof.v1,info,ok,2026-06-17T07:47:00Z
acct-068,87040,"{""errors"": 0, ""requests"": 28}",493,,,,,,heartbeat,168,dp-218,valid,,,evt_1e5ee5e58c8f490a,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T07:48:00Z
acct-069,88064,"{""errors"": 1, ""requests"": 29}",494,,,,,,licence,169,dp-219,valid,,,evt_c6bd343ae0007cdb,licence,,control-plane-proof.v1,info,ok,2026-06-17T07:49:00Z
acct-070,89088,"{""errors"": 2, ""requests"": 30}",495,,,,,,aggregate_usage,170,dp-220,valid,,,evt_30eec89ddd9c342e,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T07:50:00Z
acct-071,90112,"{""errors"": 0, ""requests"": 31}",496,,,,,,audit,171,dp-221,valid,,,evt_064c3e311ef63912,audit,,control-plane-proof.v1,info,ok,2026-06-17T07:51:00Z
acct-072,91136,"{""errors"": 1, ""requests"": 32}",497,,,,,,heartbeat,172,dp-222,valid,,,evt_b6cb293891dd6274,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T07:52:00Z
acct-073,92160,"{""errors"": 2, ""requests"": 33}",498,,,,,,licence,173,dp-223,valid,,,evt_3a8f6d79cd434dc1,licence,,control-plane-proof.v1,info,ok,2026-06-17T07:53:00Z
acct-074,93184,"{""errors"": 0, ""requests"": 34}",499,,,,,,aggregate_usage,174,dp-224,valid,,,evt_98144d79af444072,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T07:54:00Z
acct-075,94208,"{""errors"": 1, ""requests"": 35}",500,,,,,,audit,175,dp-225,valid,,,evt_b1585fdb272b3140,audit,,control-plane-proof.v1,info,ok,2026-06-17T07:55:00Z
acct-076,95232,"{""errors"": 2, ""requests"": 36}",501,,,,,,heartbeat,176,dp-226,valid,,,evt_e73cb135243c08ab,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T07:56:00Z
acct-077,96256,"{""errors"": 0, ""requests"": 37}",502,,,,,,licence,177,dp-227,valid,,,evt_6e82b8197ce29396,licence,,control-plane-proof.v1,info,ok,2026-06-17T07:57:00Z
acct-078,97280,"{""errors"": 1, ""requests"": 38}",503,,,,,,aggregate_usage,178,dp-228,valid,,,evt_200dd69b70a88134,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T07:58:00Z
acct-079,98304,"{""errors"": 2, ""requests"": 39}",504,,,,,,audit,179,dp-229,valid,,,evt_9869a8a3a11a3328,audit,,control-plane-proof.v1,info,ok,2026-06-17T07:59:00Z
acct-080,99328,"{""errors"": 0, ""requests"": 40}",505,,,,,,heartbeat,180,dp-230,valid,,,evt_ddfe0e8d462af661,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T08:00:00Z
acct-081,100352,"{""errors"": 1, ""requests"": 41}",506,,,,,,licence,181,dp-231,valid,,,evt_51d089cdaf0c968c,licence,,control-plane-proof.v1,info,ok,2026-06-17T08:01:00Z
acct-082,101376,"{""errors"": 2, ""requests"": 42}",507,,,,,,aggregate_usage,182,dp-232,valid,,,evt_d4679c618f1af07e,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T08:02:00Z
acct-083,102400,"{""errors"": 0, ""requests"": 43}",508,,,,,,audit,183,dp-233,valid,,,evt_48ce32e8ec774159,audit,,control-plane-proof.v1,info,ok,2026-06-17T08:03:00Z
acct-084,103424,"{""errors"": 1, ""requests"": 44}",509,,,,,,heartbeat,184,dp-234,valid,,,evt_a42e815c58f3977f,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T08:04:00Z
acct-085,104448,"{""errors"": 2, ""requests"": 45}",510,,,,,,licence,185,dp-235,valid,,,evt_5844a72aee9269a6,licence,,control-plane-proof.v1,info,ok,2026-06-17T08:05:00Z
acct-086,105472,"{""errors"": 0, ""requests"": 46}",511,,,,,,aggregate_usage,186,dp-236,valid,,,evt_86b700fab5db3797,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T08:06:00Z
acct-087,106496,"{""errors"": 1, ""requests"": 47}",512,,,,,,audit,187,dp-237,valid,,,evt_9b19f9ab816598a0,audit,,control-plane-proof.v1,info,ok,2026-06-17T08:07:00Z
acct-088,107520,"{""errors"": 2, ""requests"": 48}",513,,,,,,heartbeat,188,dp-238,valid,,,evt_a77b6cbdf6fae167,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T08:08:00Z
acct-089,108544,"{""errors"": 0, ""requests"": 49}",514,,,,,,licence,189,dp-239,valid,,,evt_e4be97ce765e6cfc,licence,,control-plane-proof.v1,info,ok,2026-06-17T08:09:00Z
acct-090,109568,"{""errors"": 1, ""requests"": 50}",515,,,,,,aggregate_usage,190,dp-240,valid,,,evt_cbd02d97b0731d88,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T08:10:00Z
acct-091,110592,"{""errors"": 2, ""requests"": 51}",516,,,,,,audit,191,dp-241,valid,,,evt_227445a988500528,audit,,control-plane-proof.v1,info,ok,2026-06-17T08:11:00Z
acct-092,111616,"{""errors"": 0, ""requests"": 52}",517,,,,,,heartbeat,192,dp-242,valid,,,evt_23e8b0175874e1bb,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T08:12:00Z
acct-093,112640,"{""errors"": 1, ""requests"": 53}",518,,,,,,licence,193,dp-243,valid,,,evt_560aa3e6e94314c7,licence,,control-plane-proof.v1,info,ok,2026-06-17T08:13:00Z
acct-094,113664,"{""errors"": 2, ""requests"": 54}",519,,,,,,aggregate_usage,194,dp-244,valid,,,evt_d18b29d80a8bd366,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T08:14:00Z
acct-095,114688,"{""errors"": 0, ""requests"": 55}",520,,,,,,audit,195,dp-245,valid,,,evt_ac1270c5058af650,audit,,control-plane-proof.v1,info,ok,2026-06-17T08:15:00Z
acct-096,115712,"{""errors"": 1, ""requests"": 56}",521,,,,,,heartbeat,196,dp-246,valid,,,evt_35bbce4007c5cd57,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T08:16:00Z
acct-097,116736,"{""errors"": 2, ""requests"": 57}",522,,,,,,licence,197,dp-247,valid,,,evt_dcb5d6e69e4ded78,licence,,control-plane-proof.v1,info,ok,2026-06-17T08:17:00Z
acct-098,117760,"{""errors"": 0, ""requests"": 58}",523,,,,,,aggregate_usage,198,dp-248,valid,,,evt_f138665c5aa66008,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T08:18:00Z
acct-099,118784,"{""errors"": 1, ""requests"": 59}",524,,,,,,audit,199,dp-249,valid,,,evt_db3defda18fafc0c,audit,,control-plane-proof.v1,info,ok,2026-06-17T08:19:00Z
acct-000,119808,"{""errors"": 2, ""requests"": 60}",25,,,,,,heartbeat,200,dp-000,valid,,,evt_0604cd3138feed20,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T08:20:00Z
acct-001,120832,"{""errors"": 0, ""requests"": 61}",26,,,,,,licence,201,dp-001,valid,,,evt_1158e7e12c5e7362,licence,,control-plane-proof.v1,info,ok,2026-06-17T08:21:00Z
acct-002,121856,"{""errors"": 1, ""requests"": 62}",27,,,,,,aggregate_usage,202,dp-002,valid,,,evt_5344c4110f483793,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T08:22:00Z
acct-003,122880,"{""errors"": 2, ""requests"": 63}",28,,,,,,audit,203,dp-003,valid,,,evt_7182dd431b5c8833,audit,,control-plane-proof.v1,info,ok,2026-06-17T08:23:00Z
acct-004,123904,"{""errors"": 0, ""requests"": 64}",29,,,,,,heartbeat,204,dp-004,valid,,,evt_ba689abd93c9c6a7,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T08:24:00Z
acct-005,124928,"{""errors"": 1, ""requests"": 65}",30,,,,,,licence,205,dp-005,valid,,,evt_e13b778ae833ca8c,licence,,control-plane-proof.v1,info,ok,2026-06-17T08:25:00Z
acct-006,125952,"{""errors"": 2, ""requests"": 66}",31,,,,,,aggregate_usage,206,dp-006,valid,,,evt_a2075145d3cc47b2,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T08:26:00Z
acct-007,126976,"{""errors"": 0, ""requests"": 67}",32,,,,,,audit,207,dp-007,valid,,,evt_a435270b90e9b709,audit,,control-plane-proof.v1,info,ok,2026-06-17T08:27:00Z
acct-008,128000,"{""errors"": 1, ""requests"": 68}",33,,,,,,heartbeat,208,dp-008,valid,,,evt_ecac903ea62dc1d5,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T08:28:00Z
acct-009,129024,"{""errors"": 2, ""requests"": 69}",34,,,,,,licence,209,dp-009,valid,,,evt_a05198938c6ca8cd,licence,,control-plane-proof.v1,info,ok,2026-06-17T08:29:00Z
acct-010,130048,"{""errors"": 0, ""requests"": 70}",35,,,,,,aggregate_usage,210,dp-010,valid,,,evt_5e5c743a015ff8d8,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T08:30:00Z
acct-011,131072,"{""errors"": 1, ""requests"": 71}",36,,,,,,audit,211,dp-011,valid,,,evt_2c69bc9b34fb0800,audit,,control-plane-proof.v1,info,ok,2026-06-17T08:31:00Z
acct-012,1024,"{""errors"": 2, ""requests"": 72}",37,,,,,,heartbeat,212,dp-012,valid,,,evt_94f8607915dff25f,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T08:32:00Z
acct-013,2048,"{""errors"": 0, ""requests"": 73}",38,,,,,,licence,213,dp-013,valid,,,evt_39700d452c77592c,licence,,control-plane-proof.v1,info,ok,2026-06-17T08:33:00Z
acct-014,3072,"{""errors"": 1, ""requests"": 74}",39,,,,,,aggregate_usage,214,dp-014,valid,,,evt_b027feeb60b70f0d,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T08:34:00Z
acct-015,4096,"{""errors"": 2, ""requests"": 75}",40,,,,,,audit,215,dp-015,valid,,,evt_d4b9aead1dd10a59,audit,,control-plane-proof.v1,info,ok,2026-06-17T08:35:00Z
acct-016,5120,"{""errors"": 0, ""requests"": 76}",41,,,,,,heartbeat,216,dp-016,valid,,,evt_4771bef2c04a34b5,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T08:36:00Z
acct-017,6144,"{""errors"": 1, ""requests"": 77}",42,,,,,,licence,217,dp-017,valid,,,evt_5088c1bc42f5cc6a,licence,,control-plane-proof.v1,info,ok,2026-06-17T08:37:00Z
acct-018,7168,"{""errors"": 2, ""requests"": 78}",43,,,,,,aggregate_usage,218,dp-018,valid,,,evt_8952115444bab6de,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T08:38:00Z
acct-019,8192,"{""errors"": 0, ""requests"": 79}",44,,,,,,audit,219,dp-019,valid,,,evt_0cce0bd361c46fcd,audit,,control-plane-proof.v1,info,ok,2026-06-17T08:39:00Z
acct-020,9216,"{""errors"": 1, ""requests"": 80}",45,,,,,,heartbeat,220,dp-020,valid,,,evt_0b35b06a22779418,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T08:40:00Z
acct-021,10240,"{""errors"": 2, ""requests"": 81}",46,,,,,,licence,221,dp-021,valid,,,evt_72933e3b31f0070a,licence,,control-plane-proof.v1,info,ok,2026-06-17T08:41:00Z
acct-022,11264,"{""errors"": 0, ""requests"": 82}",47,,,,,,aggregate_usage,222,dp-022,valid,,,evt_a9346b0068335c63,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T08:42:00Z
acct-023,12288,"{""errors"": 1, ""requests"": 83}",48,,,,,,audit,223,dp-023,valid,,,evt_a1e8154bd1a4c96e,audit,,control-plane-proof.v1,info,ok,2026-06-17T08:43:00Z
acct-024,13312,"{""errors"": 2, ""requests"": 84}",49,,,,,,heartbeat,224,dp-024,valid,,,evt_388c2eafe5afd475,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T08:44:00Z
acct-025,14336,"{""errors"": 0, ""requests"": 85}",50,,,,,,licence,225,dp-025,valid,,,evt_c32ffef1ae0cabc0,licence,,control-plane-proof.v1,info,ok,2026-06-17T08:45:00Z
acct-026,15360,"{""errors"": 1, ""requests"": 86}",51,,,,,,aggregate_usage,226,dp-026,valid,,,evt_f7c2599681e9284c,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T08:46:00Z
acct-027,16384,"{""errors"": 2, ""requests"": 87}",52,,,,,,audit,227,dp-027,valid,,,evt_e1bb74a7794720ed,audit,,control-plane-proof.v1,info,ok,2026-06-17T08:47:00Z
acct-028,17408,"{""errors"": 0, ""requests"": 88}",53,,,,,,heartbeat,228,dp-028,valid,,,evt_bd3a797ba9489389,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T08:48:00Z
acct-029,18432,"{""errors"": 1, ""requests"": 89}",54,,,,,,licence,229,dp-029,valid,,,evt_8920a14a7f6469b9,licence,,control-plane-proof.v1,info,ok,2026-06-17T08:49:00Z
acct-030,19456,"{""errors"": 2, ""requests"": 90}",55,,,,,,aggregate_usage,230,dp-030,valid,,,evt_87e29676d583c04a,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T08:50:00Z
acct-031,20480,"{""errors"": 0, ""requests"": 91}",56,,,,,,audit,231,dp-031,valid,,,evt_891d46993a36d783,audit,,control-plane-proof.v1,info,ok,2026-06-17T08:51:00Z
acct-032,21504,"{""errors"": 1, ""requests"": 92}",57,,,,,,heartbeat,232,dp-032,valid,,,evt_68f10bf021d7734e,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T08:52:00Z
acct-033,22528,"{""errors"": 2, ""requests"": 93}",58,,,,,,licence,233,dp-033,valid,,,evt_fb8a0d2da8683cec,licence,,control-plane-proof.v1,info,ok,2026-06-17T08:53:00Z
acct-034,23552,"{""errors"": 0, ""requests"": 94}",59,,,,,,aggregate_usage,234,dp-034,valid,,,evt_5ef6514ed3304cf6,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T08:54:00Z
acct-035,24576,"{""errors"": 1, ""requests"": 95}",60,,,,,,audit,235,dp-035,valid,,,evt_20ca98162ba78088,audit,,control-plane-proof.v1,info,ok,2026-06-17T08:55:00Z
acct-036,25600,"{""errors"": 2, ""requests"": 96}",61,,,,,,heartbeat,236,dp-036,valid,,,evt_d11501b090fb2749,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T08:56:00Z
acct-037,26624,"{""errors"": 0, ""requests"": 97}",62,,,,,,licence,237,dp-037,valid,,,evt_da6813d10025369a,licence,,control-plane-proof.v1,info,ok,2026-06-17T08:57:00Z
acct-038,27648,"{""errors"": 1, ""requests"": 98}",63,,,,,,aggregate_usage,238,dp-038,valid,,,evt_8def3488486c17df,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T08:58:00Z
acct-039,28672,"{""errors"": 2, ""requests"": 99}",64,,,,,,audit,239,dp-039,valid,,,evt_5109a4e14cbbfda6,audit,,control-plane-proof.v1,info,ok,2026-06-17T08:59:00Z
acct-040,29696,"{""errors"": 0, ""requests"": 10}",65,,,,,,heartbeat,240,dp-040,valid,,,evt_84f01dd97c687fb2,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T09:00:00Z
acct-041,30720,"{""errors"": 1, ""requests"": 11}",66,,,,,,licence,241,dp-041,valid,,,evt_5de664ef205f95d4,licence,,control-plane-proof.v1,info,ok,2026-06-17T09:01:00Z
acct-042,31744,"{""errors"": 2, ""requests"": 12}",67,,,,,,aggregate_usage,242,dp-042,valid,,,evt_2d86377d4cc3e6c8,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T09:02:00Z
acct-043,32768,"{""errors"": 0, ""requests"": 13}",68,,,,,,audit,243,dp-043,valid,,,evt_18beb4813723e788,audit,,control-plane-proof.v1,info,ok,2026-06-17T09:03:00Z
acct-044,33792,"{""errors"": 1, ""requests"": 14}",69,,,,,,heartbeat,244,dp-044,valid,,,evt_d359f8b537f1888b,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T09:04:00Z
acct-045,34816,"{""errors"": 2, ""requests"": 15}",70,,,,,,licence,245,dp-045,valid,,,evt_68e476b5d5aeca7b,licence,,control-plane-proof.v1,info,ok,2026-06-17T09:05:00Z
